Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Wonderful,An older hotel. Room was renovated but with a somewhat dark decor. Common rooms are a little worn. But staff and service more than made up for it,Extremely friendly and helpful staff.. excellent breakfast with wide range of foods. Superb location right at the train station,9.0,April 2023,"April 27, 2023",Double or Twin Room,3,Couple,7.4,0,1,0,0,1,1,1,0,1,0
The location was great for the price we paid and the staff was really nice. It was a great value,The shower/bathtub was weird and the handheld shower didn't have a holder so it was difficult to shower with 2 hands,1 minute walk to Termini station. The staff was really nice and held our bags until our room was ready,9.0,March 2023,"April 22, 2023",Double or Twin Room,1,Couple,7.4,1,1,0,0,1,0,0,0,0,0
"Amazing staff, delicious breakfast and excellent location",,"The staff is amazing, it was our first time in Rome and they made it perfect. Breakfast was delicious and they were really nice holding our bags for a few hours after our check out.",10.0,April 2023,"April 21, 2023",Small Double Room,2,Couple,7.4,0,0,0,0,1,0,1,0,0,0
"the staff were amazing, they went above & beyond for me & my partner, bed was very comfy & location is 10&#4","shower could be more modern, better shower head etc","comfy beds, right across from train station, great breakfast & amazing staff",10.0,April 2023,"April 19, 2023",Double or Twin Room,4,Couple,7.4,1,1,0,0,1,0,1,0,0,0
Exceptional,,super close to Termini. Quiet snd friendly staff,10.0,April 2023,"April 14, 2023",Small Double Room,1,Couple,7.4,0,0,0,0,1,0,0,0,0,0
Exceptional,,"Design, location, shower, food...everything was perfect 😍 totally loved the staff - helpfull, kind, joyfull!!!",10.0,April 2023,"April 13, 2023",Small Double Room,3,Couple,7.4,1,0,0,0,1,0,1,0,1,0
LOCATION + VERY FRIENDLY,,"The location is very good! You have the bus and metro 2 minutes away. If not you can walk easily in 20 minutes to the most famous attractions. Furthermore, the people at the reception are very nice and helpful. They will help you with anything and are always smiling and so friendly!",9.0,April 2023,"April 13, 2023",Double or Twin Room,3,Solo traveler,7.4,0,0,0,0,1,0,0,0,1,0
Good,,The location was really good. Just 5 mins to the central station. The breakfast was nice.,9.0,April 2023,"April 8, 2023",Double or Twin Room,3,Couple,7.4,0,0,0,0,0,0,1,0,1,0
I would recommend it anybody who going to stay in Rome the staff we very helpful,,how close it was to train station,10.0,April 2023,"April 7, 2023",Double or Twin Room,4,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
When in Rome,"Nothing, for the price paid it was absolutely terrific","Excellent value, very clean, location first class, excellent stop over when traveling through Rome. Breakfast was great",9.0,April 2023,"April 5, 2023",Double or Twin Room,1,Family,7.4,1,0,0,0,0,0,1,0,1,0
Disappointing,"Sobe so bile na bookingu prikazane mnogo lepše kot je v resnici. Sobe so res stare. Izrazit vonj po vlagi.
The rooms were shown on the booking much nicer than they are in reality. The rooms are really old. A distinct smell of dampness","Bližina postaje. Pol ure hoje do znamenitosti.
Near station. Half our walk to attractions",4.0,April 2023,"April 4, 2023",Double or Twin Room,4,Couple,7.4,0,1,0,0,1,0,0,0,1,0
think twice about staying here . I only stayed one night for train in am,"bathroom dirty with mold, shower would shut off after a few minutes, mattress was ripped.",close to train,5.0,April 2023,"April 3, 2023",Double or Twin Room,1,Family,7.4,0,1,0,0,0,0,0,0,0,0
Excellent location outside Rome’s Termini Train Station,None.,Excellent location just literally outside of Rome’s Termini train station. The staff were friendly and helpful especially with the luggage storage.,10.0,March 2023,"April 2, 2023",Single Room,1,Solo traveler,7.4,1,0,0,0,1,0,0,0,1,0
it was everything it needed to be.,,"it was clean, the staff where helpful and friendly.",10.0,March 2023,"March 31, 2023",Small Double Room,3,Solo traveler,7.4,1,0,0,0,1,0,0,0,0,0
Great location and connection to FCO but also near to the centrum.,,Nice staff and clean room.,10.0,March 2023,"March 30, 2023",Single Room,2,Solo traveler,7.4,1,0,0,0,1,0,0,0,0,0
"I would stay here again, definitely.",,"Room is spacious, bed is so comfortable, big clean bathroom.
20 seconds from Roma Termini! 
Near so many good things to see in Rome, even by walk!",10.0,March 2023,"March 29, 2023",Small Double Room,2,Group,7.4,1,0,1,0,0,0,0,0,0,0
Perfect stay !,,"Just opposite the Termini,travel so easy ! staff so friendly and helpful",10.0,March 2023,"March 28, 2023",Double or Twin Room,3,Family,7.4,0,0,0,0,1,0,0,0,0,0
I don’t want to stay in this hotel again,Safety box doesn’t work and i told the reseptionist please nobody come to my room and don’t clean my room when i’m out of the hotel but when i back to hotel i saw the door of my room is open and the chair in my room was changed with a sofa.,Location was great,1.0,March 2023,"March 26, 2023",Small Double Room,2,Solo traveler,7.4,0,1,0,0,0,0,0,0,1,0
good location. poor quality hotel,low water pressure. couldn’t use air conditioner. toilet broke down,location,1.0,March 2023,"March 25, 2023",Small Double Room,3,Group,7.4,0,1,0,0,0,0,0,0,1,0
Excellent location with great staff,"The only two things missing for me is the outlet close to the bed and , you know you get a card to open door and to make the light work , well if the lights are off the power of the outlets too so those are the only things I didn’t enjoyed other than that it was amazing","The staff is amazing they’re very very friendly and the locations well I read comments of people saying the place was falling in pieces, but not my case the elevator is not the greatest but it works and the room was very nice with what’s described when you book",9.0,March 2023,"March 24, 2023",Small Double Room,2,Solo traveler,7.4,1,1,1,0,1,0,0,0,1,0
"I have tried many hotels in rome specially those that are nearby termini station,and I can say this was the best one",nothing I didn’t like,"rooms are spacious and clean , staff were so kind. 
location is great, 2-3 min to termini station on foot.",10.0,March 2023,"March 23, 2023",Single Room,1,Solo traveler,7.4,1,0,1,0,1,0,0,0,1,0
Wonderful,The shower head had a few minor issues and breakfast seemed packed and lacking freshness. Nothing too bad.,"The location, the facilities, the view and the atmosphere were great.",9.0,March 2023,"March 21, 2023",Small Double Room,3,Couple,7.4,0,1,1,0,0,0,0,1,1,0
"recommended, best stay indeed","nothing, everything was great","staff behaviour, location, value for money, cleanliness, space in rooms",10.0,March 2023,"March 20, 2023",Small Double Room,1,Group,7.4,1,0,1,0,1,0,0,0,1,0
"A very busy place but friendly, helpful staff, good breakfast close to everything",all good,"the staff were very helpful, my room was small but very clean and well maintained",9.0,March 2023,"March 18, 2023",Single Room,2,Solo traveler,7.4,1,0,0,0,1,0,0,0,0,0
Fair,,"Top floors of an old building, lifts not very modern, room standard ok, not possible to open window, air quality breathable but not more. La prima colazione a (bad) joke. Staff not very helpful. Exellent location. A bit overpriced.",5.0,February 2023,"March 11, 2023",Single Room,4,Solo traveler,7.4,1,0,1,0,1,0,0,0,1,0
"The breakfast is the best. Ivan does an excellent job.  Receptionists at the desk were very helpful, housekeeping did an",the shower,"location, price,",10.0,March 2023,"March 6, 2023",Superior Double or Twin Room,3,Couple,7.4,0,1,0,0,0,0,0,0,1,0
Wonderful,"Breakfast: A little funny (doesn t meet criteria for continental breakfast, but great for the price).

In the other hand, my girlfriend really appreciate breakfast. But I am only a man :P Always hungry, especialli in the morning","Comfort, Great accessibility to the down-town and M, kind personal, nice look",9.0,March 2023,"March 5, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,1,0,0
Exceptional,,The room was really nice and comfortable! The staff was very kind with us! I'm coming back for sure,10.0,March 2023,"March 5, 2023",Small Double Room,3,Couple,7.4,1,0,0,0,1,0,0,0,0,0
Wonderful,,"We were amazed by the reception,Joninda and Mahmund were great providinig us informations about the best places to see and to eat,i would highly recommend.",9.0,March 2023,"March 3, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,0,0,0,0
Disappointing,"The bathroom was not very clean, there were no sockets for customers, the only sockets were for the TV and the mini-fridge.",The hotel staff was nice.,4.0,March 2023,"March 2, 2023",Double or Twin Room,3,Couple,7.4,0,1,0,0,1,0,0,0,0,0
Excellent!,"Room initially was too small and the front reception staff team headed by Mahmoud worked very hard to find me a more appropriate space, given that the hotel was fully booked.  Each day, Beatrice, Jonids and Marco to name a few,  checked in with me to make sure I was ok, that my experiences matched my expectations and answered any questions I had about where to eat in the area.","The breakfast was very good ad the staff was fantastic.  Of particular note was Ivan Ruffa.  He was always friendly and very helpful in sharing tips and pointers about how to access hidden gems in Rome, parks, villas and museums.  He simplified the metro for me and I used it extensively.",9.0,February 2023,"February 28, 2023",Single Room,13,Solo traveler,7.4,0,1,0,1,1,1,1,0,0,0
I would definitely stay again.,There was nothing I didn't like.,The reception was open 24 hours. The Staff were more than helpful. Easy access to public transport and within walking distance to many attractions.,9.0,February 2023,"February 27, 2023",Single Room,2,Solo traveler,7.4,0,0,0,0,1,0,0,0,1,0
Uncomfortable stay with insecure room safes,"The “double bed” was far too small to fit two people comfortably, it was much closer to a single large child bed. We barely got any sleep for the first two nights since we were falling off constantly.

We found out that room safes could be re-programmed while locked pretty trivially. This means that anyone with access to our room could easily open our safes and steal our belongings. Upon speaking with the staff, they’ve let us know that the safes are out of order and will be replaced soon, even though that was never mentioned on the booking.",Staff sad very friendly and helpful at all times. Property is only a minute walk from the metro station and is really convenient.,4.0,February 2023,"February 27, 2023",Small Double Room,4,Couple,7.4,0,1,0,0,1,1,0,0,1,0
Exceptional,,"Clean and well-kept. Maria Carolina, the front desk manager, is super courteous and friendly. Her customer service skills are excellent. Kudos to her!",10.0,February 2023,"February 26, 2023",Small Double Room,2,Couple,7.4,1,0,0,0,1,0,0,0,0,0
"Modern rooms, excellent location, and nice staffs",,The rooms are renovated in modern style and the property has an excellent location,9.0,February 2023,"February 21, 2023",Single Room,1,Solo traveler,7.4,1,0,0,0,0,0,0,0,1,0
