Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
happy to stay again if we return to Thailand!,"our friend called a week ahead purchased and paid for the cake and water for surprise us, however this bill was being charged to my room again, when I told the front desk lady it was being paid, and then she asked for evidence, how embarrassed!!!!! I have to reach out my friend and asked the payment receipt to get off this duplicate charge, and then being ￼removed out from my account, because of this un organized action, please tell me how embarrassed of this? anther area is the concierge desk, this is our first visit Thailand, wished the concierge desk can be helpful, but very disappointed! the first 3 days was the same gentleman on duty,every time when we ask questions ￼he always on his personal phone doing text messages, the answers from him was very basic and no better expedition or ￼ recommendations, no one time see him put his focus on,  we were kinda lost from the beginning.","nice and clean, very comfortable hotel, good location, the staff are so friendly, specially the bell boys at the lobby, always offer help with lots smile every moment everyday! the breakfast buffet and the club lounge staffs are sweet! massages ￼ in the hotel phenomenal￼, amazing! wah lok Chinese food restaurant the dinner was delicious, fresh and tasty, it meets the Michelin level! ￼but the atmosphere ￼for the restaurant doesn’t have a warm and romantic feeling, needed some cozy!",10.0,May 2023,"May 31, 2023",Carlton Club Room,7,Couple,9.2,1,1,1,0,1,1,1,0,1,0
Excellent value for money.,"We wanted to help save the planet and planned not to demand any housekeeping services for the 3 nights.  But there were only SMALL bottles on shampoo, hair conditioner and shower gel, and in BKK with such hot weather you simply needed more.  This was the only reason we needed housekeeping for new bottles.","Though the hotel is not directly connected to any shopping mall or BTS station, it is just 7 to 10 min walk away from the nearest BTS stations.  Large and clean room.  Comfortable bed.  Extremely value for money for a 5-star new hotel in BKK downtown at this price.  We did inform the hotel that we would be checking in around midnight and the front desk staff well noted this by the time we arrived.  There was no hot water in the bathroom in the night/early morning after we checked in as the water system was being repaired somehow; which the staff could have told us when we checked in.  We only tried its coffee corner with croissant, which were just so-so.  We tried its spa too, which was under a chain group and was good.  Overall experience excellent.",9.0,May 2023,"May 30, 2023",Executive Room,3,Couple,9.2,1,1,1,0,1,1,0,0,1,0
Exceptional,,Beautiful Hotel,10.0,May 2023,"May 29, 2023",Executive Room,3,Family,9.2,0,0,0,0,0,0,0,0,0,0
Great hotel will definitely stay here again,didn’t have the option of later check out,great location,10.0,May 2023,"May 26, 2023",Carlton Club Room,1,Couple,9.2,0,0,0,0,0,0,0,0,1,0
Wonderful,,"Very comfortable, clean hotel with all the necessary amenities and very friendly staff for a pleasant stay for work or leisure in Central Bangkok.",9.0,May 2023,"May 21, 2023",Deluxe Room,5,Solo traveler,9.2,1,0,0,0,1,0,0,0,1,0
Wonderful,No vegan options on the menu and very difficult to tell what food was dairy free (I'm lactose intolerant). Staff were not able to understand my questions.,Lovely hotel with very friendly and helpful staff. The pool is gorgeous and the rooms are so well designed with awesome bathrooms and super comfy beds. I especially loved the fresh baked baguettes from the cafe.,9.0,May 2023,"May 21, 2023",Deluxe Room,1,Solo traveler,9.2,1,0,0,0,1,1,0,1,0,0
fantastic sums it up,all good,the Carlton club was great and the lounge amazing with great pre nibbles before dinner- fab rooms and lovely swimming pool with a nice bar - staff amazing and really helpful- cakes and food fantastic highly recommend,10.0,May 2023,"May 17, 2023",Carlton Club Room,2,Couple,9.2,1,0,1,0,1,0,1,0,0,0
Exceeds expectations,,"Everything with our stay was exceptional . Everyone who works there was very welcoming, always trying to helps us out. Room was beautifully decorated, clean, very spacious and with a great view. The location of the hotel is good, close to the MRT and BTS.  I highly recommend this hotel.",10.0,May 2023,"May 16, 2023",Carlton Club Room,5,Couple,9.2,1,0,1,0,0,0,0,0,1,0
superb,no Nespresso machine in room,every thing was good especially the staff,10.0,May 2023,"May 15, 2023",Deluxe Room,5,Couple,9.2,0,1,0,0,1,0,0,0,0,0
Exceptional,,"Great hotel, clean, staff very attentive",10.0,May 2023,"May 14, 2023",Deluxe Room,2,Solo traveler,9.2,1,0,0,0,1,0,0,0,0,0
Wonderful,Should have more variety for in house dinning.,Overall good.,9.0,May 2023,"May 12, 2023",Deluxe Room,4,Family,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,Nothing,Everything 👍,9.0,May 2023,"May 11, 2023",Deluxe Room,3,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Great and marvellous experience,,"In general, the hotel staff were friendly and helpful specially the front desk lady Mr's VIEW, she was amazing and marvellous.",10.0,May 2023,"May 9, 2023",Carlton Club Room,9,Solo traveler,9.2,0,0,0,0,1,0,0,0,1,0
One of the hotel’s that I would definitely book for my next trip!,,"the location, staff, cleanliness, service. Everything was exceptional!",10.0,May 2023,"May 5, 2023",Deluxe Room,4,Solo traveler,9.2,1,0,0,0,1,0,0,0,1,0
Exceptional,Couldn't think of anything that I do not like.,"Carlton never fail with the coziness of the reception area, friendly staffs and the great pool! I absolutely love the service - I was leaving the hotel to airport and it started pouring heavy rain on 30 Apr at 745AM - the guy who escorted us gave us the warm smile and advice us to took taxi (helped us talked to taxi drive) and I took his recommendation and made my entire day. 

Love the pool, the vibe and the hotel room.",10.0,April 2023,"May 2, 2023",Deluxe Room,3,Couple,9.2,1,0,0,0,1,0,0,0,0,0
"It was a pleasant stay, I would highly recommend this hotel",Breakfast had limited options of food,Everything was excellent,9.0,May 2023,"May 2, 2023",Executive Room,4,Group,9.2,0,0,0,0,0,0,0,1,0,0
My stay here was just perfect and I can't wait to come back!,The mocktails on the rooftop were just syrup(sugar) and water.,Perfect location for my needs. The room layout with desk and THE VIEW from my room were just what I needed to work on my creative projects. The overal vibe of the hotel was just great. The rooftop bar was a nice place to wind down after a day in the busy city. The Pool area was big enough and the gym was very well equipped. The wonderful personal was very very friendly and helpful.,10.0,April 2023,"April 28, 2023",Deluxe Room,4,Couple,9.2,1,0,1,0,1,0,0,0,1,0
"clean, spacious, friendly….. high charges on-site.","don’t like the fact there is a service charge on everything. I did Google this and it stated it is not mandatory. however when I asked at the front desk they stated it was.

10% charge on top for going to the counter to get a coffee. imagine that at costa! also went for honeymoon and asked for any form of good will gesture pointing towards club lounge. although got a small cake.. not great.","Clean, Spacious and offered all services.",8.0,April 2023,"April 28, 2023",Deluxe Room,5,Couple,9.2,1,0,1,1,1,1,0,0,0,0
Fabulous,,"Everything was perfect. Huge new rooms, no smell, great gym, delicious breakfast, large pool, friendly staff, comfy beds, nice shower, convenient location. This hotel ticks every box!",10.0,April 2023,"April 27, 2023",Executive Room,4,Solo traveler,9.2,1,0,1,0,1,0,1,0,1,0
Very Good,,Very smart hotel and nice staff. Club lounge was a good addition.,8.0,April 2023,"April 27, 2023",Carlton Club Room,3,Couple,9.2,0,0,1,0,1,0,0,0,0,0
"Perfect stay in the heart of Bangkok, New 5 star hotel",I am normally very picky but cannot think of anything now. Maybe imporve the hotel website a little,"This hotel is new and excellent, perfectly located (meters from Asok MRT), It is one of the few 5 star hotels that truly have sound proof rooms and no noise from the lively Sukhimvit road. The Lounge is simply excellent (staff amazing), food is vartied and good, rooftop bar a true asset.",10.0,April 2023,"April 26, 2023",Carlton Club Room,3,Solo traveler,9.2,1,0,1,0,1,0,1,0,0,0
very pleasant,room not soundproof.,"large and modern room and bathroom, friendly and professional stuff, good breakfast, nice restaurants, SPA and rooftop bar.",9.0,March 2023,"April 23, 2023",Carlton Club Room,4,Couple,9.2,1,1,1,0,1,0,1,0,0,0
excellent stay for first time in Thailand,serviced our room at 23.00 at night,location and facilities,10.0,April 2023,"April 22, 2023",Carlton Club Room,2,Couple,9.2,0,1,1,0,0,1,0,0,1,0
Exceptional hotel,Nothing,Superb hotel. Cannot fault it we loved everything. Especially the rooftop bar. Love Bangkok!,10.0,April 2023,"April 21, 2023",Deluxe Room,2,Family,9.2,0,0,1,0,0,0,0,0,0,0
Great modern hotel,"The mini bar was empty.
The Club lounge is great but if there is a dress code please enforce it. There were people wearing flip flops and tank tops there on both night I was there.",The Club room is amazing. Floor to ceiling windows were amazing so was the the bathroom with a Japanese style toilet. Very comfortable bed. Breakfast was really good with a big selection of food. I will definitely stay there again.,10.0,April 2023,"April 14, 2023",Carlton Club Room,2,Couple,9.2,1,0,0,1,0,0,1,0,0,0
we enjoyed our stay at the Carlton. wish we stayed longer,,it was in a prime spot and the property was super clean and staff were really helpful and friendly,10.0,April 2023,"April 12, 2023",Carlton Club Room,2,Couple,9.2,1,0,0,0,1,0,0,0,0,0
Perfectly nice stay.,Location is just ok.,Lovely and comfortable room and great rooftop bar and pool.,9.0,March 2023,"April 10, 2023",Executive Room,3,Couple,9.2,1,0,1,0,0,0,0,0,0,1
Good location and it's great to see sunset in the roof bar,,The location is great that close to BTS and Metro. The room is comfortable and with amazing city view.,10.0,April 2023,"April 9, 2023",Deluxe Room,2,Solo traveler,9.2,1,0,0,0,0,0,0,0,1,0
Absolutely fantastic and highly recommend,,"Just wow. This hotel is beyond a 5 star level. We were thoroughly pleased and impressed. Admittedly we had a Club room so had access to the lounge (free cocktails everyday 6pm-8pm and they were fantastic!), but nevertheless the whole hotel was brilliant. Breakfast buffet top notch with Western, Thai, Japanese and Korean varieties - all extremely delicious and high quality ingredients. Highly recommend this hotel.",10.0,April 2023,"April 8, 2023",Carlton Club Room,2,Couple,9.2,1,0,1,0,0,0,1,0,0,0
Magnificent stay,"Massage options are offered by a third party on the tenth floor of the hotel. Although the massage options are relatively cheap, you will find better spa and massage options elsewhere in Bangkok.","We had an excellent stay for two nights at the hotel. The room was amazing and we had a breathtaking view over the Sukhumvit area. The staff was very friendly and helped us with everything we needed. Since our flight from Bangkok departed in the evening, we had plenty of time between the checkout and our flight. However we were kindly offered the possibility to use the pool and the showers in the meantime.",10.0,April 2023,"April 8, 2023",Deluxe Room,2,Couple,9.2,1,0,0,1,1,0,0,0,1,0
we loved all,some guests are too much (30min) bikini self photo shooting constantly at the swimming pool... but this is not Hotel's issue....,"all great. I will book again.  everyone is professional, great English and helpful. gold standard,",10.0,April 2023,"April 8, 2023",Family Room,2,Family,9.2,0,0,0,1,1,0,0,0,0,0
"fantastic, luxury, a 5 star hotel worthy of the scoring.","nothing. location is ideal, very central in BKK.","best hotel I’ve ever stayed at in Bangkok. Stunning modern facilities, lovely breakfast with incredible selection of fruit/drinks",10.0,April 2023,"April 8, 2023",Executive Room,4,Family,9.2,0,0,1,0,0,0,1,0,0,1
"nice hotel. good staff, especially Art. very helpful.",food in the club lounge should be better.,"a new hotel, very clean and well appointed.",10.0,April 2023,"April 7, 2023",Carlton Club Room,1,Couple,9.2,1,0,0,1,0,0,0,1,0,0
Exceptional,Nothing,"Design, pool, room, views, customer service",10.0,April 2023,"April 5, 2023",Deluxe Room,7,Solo traveler,9.2,1,0,0,0,1,0,0,0,1,0
comfortable oasis in Bangkok,,"amazing rooms, so clean and spacious and comfy. pool was an oasis in bangkok and the roof bar was so worth a visit.",10.0,April 2023,"April 1, 2023",Family Room,2,Family,9.2,1,0,1,0,0,0,0,0,0,0
Exceptional,Nothing,"We were going to Koh Tao and coming back to the hotel after 9 days. They kept our extra language, such as winter jackets or boots. It's really helpful.",10.0,March 2023,"March 31, 2023",Family Room,2,Family,9.2,0,0,0,0,1,0,0,0,0,0
coming back soon,the slight distance that you need to walk to the station but I liked it because the hotel wasn’t located smack in the center of the busy city,"stayed here for 7 nights. fantastic location (less than 10 min walk to the nearest station and terminal 21). room was exceptional! definitely coming back here again. in fact, looking to return in June",10.0,March 2023,"March 31, 2023",Deluxe Room,7,Solo traveler,9.2,1,0,0,0,0,0,0,0,1,1
Exceptional,executive lounge is not available,"very clean, staff are helpful and polite",10.0,March 2023,"March 28, 2023",Executive Room,3,Family,9.2,1,0,0,1,1,0,0,0,0,0
Great panoramic views!,"While my stay at this hotel had some positive aspects, there were also some notable areas for improvement. One issue I encountered was the English proficiency of the staff. I had difficulty communicating with them and found that they struggled to understand me as well. This made it challenging to have conversations or to ask for assistance.

Another downside was the limited number of sunbeds at the swimming pool. During busy hours, it was difficult to find a spot to lay down and relax. Additionally, I found the quality of the food at the skybar to be subpar. Specifically, the calamari I ordered was chewy, and the ""cacio e pepe"" on the menu included chicken, which is not a traditional ingredient in this dish. Why do you have to put chicken everywhere? Please that's not italian food! We do not put ragù alla bolognese in Pad Thai!!

Furthermore, I would not recommend the external massage service offered by the hotel. The hotel provided me with outdated pricing information, and the massage itself was quite painful, especially on the back and shoulders. I would suggest saving your money and exploring other options for a relaxing experience.","I recently stayed in a room with a breathtaking view of the city skyline. The room was spacious, and the bed was exceptionally comfortable. The modern furniture added a stylish touch to the overall ambiance. The bathroom was equally impressive, featuring a large shower and a luxurious bathtub.

One of the highlights of my stay was the 10th-floor swimming pool, which was simply amazing. It offered a stunning panoramic view of the city and was the perfect spot for a refreshing swim or to relax under the sun.

Overall, I had a wonderful experience and would highly recommend this place to anyone looking for a luxurious and comfortable stay with stunning views.",9.0,March 2023,"March 28, 2023",Carlton Club Room,1,Couple,9.2,1,1,1,1,0,1,0,1,1,0
