Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Very Good,,,8.0,October 2022,"October 18, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,October 2022,"October 6, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,September 2022,"September 23, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
"good hotel, close to airport, good price for family room and efficient airport shuttle",,,8.0,August 2022,"August 30, 2022",Deluxe Family Room - Mobility Access/Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2022,"August 22, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2022,"August 17, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,July 2022,"July 14, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,June 2022,"July 5, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,June 2022,"June 30, 2022",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,June 2022,"June 27, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2022,"June 15, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,June 2022,"June 11, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,May 2022,"May 29, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2022,"May 22, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2022,"May 3, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2022,"May 2, 2022",Deluxe Family Room - Mobility Access/Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2022,"April 16, 2022",Queen Room with Two Queen Beds - Non-Smoking,2,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2022,"April 13, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2022,"April 5, 2022",King Room - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2022,"April 1, 2022",King Room - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"March 4, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"March 4, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"March 1, 2022",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2021,"February 26, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"February 24, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"February 19, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2022,"January 31, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2022,"January 29, 2022",King Room - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"January 17, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2022,"April 18, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2022,"April 16, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2022,"April 16, 2022",Queen Room with Two Queen Beds - Non-Smoking,2,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2022,"April 15, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2022,"April 13, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,April 2022,"April 5, 2022",King Room - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2022,"April 4, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2022,"April 4, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2022,"April 1, 2022",King Room - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
"Comfortable and convenient. Great staff, super helpful.",,,9.0,March 2022,"March 28, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2022,"March 27, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"March 26, 2022",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2022,"March 24, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2022,"March 16, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2022,"March 16, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2022,"March 16, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2022,"March 13, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2022,"March 6, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2022,"March 5, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"March 4, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"March 4, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"March 1, 2022",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2022,"February 28, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2021,"February 26, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2022,"February 25, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"February 24, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2022,"February 22, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2022,"February 20, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"February 19, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2022,"February 14, 2022",King Room - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2022,"February 12, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2022,"February 11, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2022,"February 7, 2022",Queen Room with Two Queen Beds - Non-Smoking,2,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,February 2022,"February 4, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2022,"January 31, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,January 2022,"January 29, 2022",King Room - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2022,"January 22, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2022,"January 20, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2022,"January 19, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2021,"January 19, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"January 17, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2022,"January 14, 2022",King Room - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,January 2022,"January 13, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2022,"January 2, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2021,"December 31, 2021",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2021,"December 26, 2021",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,December 2021,"December 26, 2021",Deluxe Family Room - Mobility Access/Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2021,"December 25, 2021",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2021,"December 20, 2021",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2021,"December 20, 2021",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,November 2021,"December 20, 2021",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2021,"December 14, 2021",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2021,"December 14, 2021",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,December 2021,"December 7, 2021",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,December 2021,"December 6, 2021",Deluxe Family Room - Mobility Access/Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"November 23, 2021",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2021,"November 22, 2021",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good hotel if you need to be close to the Airport,,,8.0,November 2021,"November 17, 2021",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"November 14, 2021",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2021,"November 11, 2021",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2021,"November 7, 2021",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,November 2021,"November 6, 2021",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,November 2021,"November 5, 2021",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2021,"November 1, 2021",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2021,"October 29, 2021",Deluxe Family Room - Mobility Access/Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,October 2021,"October 10, 2021",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,August 2024,"August 15, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,August 2024,"August 10, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,May 2024,"July 20, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,June 2024,"June 30, 2024",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,June 2024,"June 27, 2024",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,June 2024,"June 4, 2024",Queen Room with Two Queen Beds - Non-Smoking,2,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,May 2024,"May 11, 2024",Queen Room with Two Queen Beds - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,April 2024,"April 19, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2024,"April 4, 2024",King Room - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2024,"April 1, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2024,"March 27, 2024",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Poor,,,3.0,March 2024,"March 25, 2024",Deluxe Family Room - Mobility Access/Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2024,"March 14, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2024,"March 10, 2024",King Room - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2024,"March 9, 2024",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2024,"March 8, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2024,"March 3, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2024,"March 3, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,February 2024,"February 21, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,January 2024,"February 13, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Bad,,,1.0,February 2024,"February 13, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,January 2024,"February 5, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,November 2023,"January 30, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,January 2024,"January 27, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,January 2024,"January 24, 2024",King Room - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,January 2024,"January 21, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,December 2023,"January 14, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,December 2023,"December 28, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,November 2023,"December 20, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,October 2023,"December 13, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,December 2023,"December 12, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Disappointing,,,4.0,December 2023,"December 12, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,November 2023,"December 4, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,November 2023,"November 21, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Poor,,,3.0,November 2023,"November 17, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,October 2023,"November 8, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,October 2023,"October 20, 2023",King Room - Mobility Access/Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,October 2023,"October 17, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,October 2023,"October 14, 2023",King Room - Non-Smoking,5,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,September 2023,"October 6, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,September 2023,"October 1, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Poor,,,3.0,September 2023,"October 1, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,September 2023,"September 18, 2023",King Room - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,September 2023,"September 11, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,August 2023,"August 30, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,August 2023,"August 28, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,July 2023,"August 13, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,August 2023,"August 6, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,June 2023,"July 27, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,June 2023,"July 11, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,May 2023,"June 22, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,May 2023,"June 13, 2023",Queen Room with Two Queen Beds - Non-Smoking,2,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,May 2023,"June 2, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Poor,,,3.0,April 2023,"May 14, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,April 2023,"April 28, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2023,"April 24, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2023,"April 22, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,April 2023,"April 5, 2023",King Room - Non-Smoking,2,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,March 2023,"April 1, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,March 2023,"March 29, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2023,"March 7, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2023,"February 28, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2023,"February 25, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,January 2023,"February 25, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2023,"February 20, 2023",Queen Room with Two Queen Beds - Non-Smoking,3,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2023,"February 20, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2023,"February 16, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,February 2023,"February 11, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,January 2023,"February 11, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,January 2023,"February 5, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,January 2023,"January 30, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,November 2022,"January 27, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,January 2023,"January 21, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,January 2023,"January 20, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Bad,,,1.0,January 2023,"January 17, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,January 2023,"January 11, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,January 2023,"January 10, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Poor,,,3.0,December 2022,"January 2, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,December 2022,"December 26, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Bad,,,1.0,December 2022,"December 23, 2022",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,December 2022,"December 23, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,November 2022,"December 22, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,0,0,0,0,0,0,0,0,0,0
Fair,,,5.0,December 2022,"December 21, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,November 2022,"December 19, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,December 2022,"December 17, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,December 2022,"December 8, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,December 2022,"December 5, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,November 2022,"December 4, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,December 2022,"December 3, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Bad,,,1.0,November 2022,"November 28, 2022",King Room - Mobility Access/Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,,,6.0,November 2022,"November 28, 2022",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Good,,,7.0,November 2022,"November 26, 2022",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
