Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
1st hostel visit.,,The staff were happy to always help.,10,June 2024,"June 16, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
"Fantastic location, quiet rooms, wonderful staff!",,"The staff were absolutely fantastic, very friendly and helpful - 5 Stars! They helped me extend my booking as I was loving Madrid so much. The location is fantastic, right by the park and in a high end neighbourhood. Very quiet rooms. Thank you for a great stay!!!",9.0,June 2024,"June 15, 2024",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Would return,The commom bathroom did not have enough places to put our stuff.,The staff.,8.0,June 2024,"June 15, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Great hostel to stay. Highly recommended.,,"The staff are very friendly and accommodating, specially Paula and Frank. 
Comfortable bed, very clean hostel and it’s very accessible to the center of Madrid. 
Phill 🇬🇧",9.0,June 2024,"June 14, 2024",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Good for one night.,"There was a problem with a shower knobs, but they said that they will fix it.",Clean rooms. Good stuff.,9.0,June 2024,"June 14, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Good,Please work on the cleanliness of breakfast dishes and cutlery,"Price is good, personnel is good, localization is perfect",7.0,June 2024,"June 14, 2024",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,8.5
"Big hostel with many chidren, luckily not in my room","There were hot water problems.. Uncomfortable stairs to the second floor of the bed, I fell and hurt myself. There is no kitchen","Cleen and modern hostel, every thing thought out",8.0,June 2024,"June 12, 2024",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Exceptional,,"Lack of maintenance of facilities, which is what I like.",10,June 2024,"June 10, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
"I recommend this hostel. Thank you for the help of the staff, for the fact that it was very clean, quiet and peaceful",I liked everything,"Convenient location, clean room, clean bathroom, very polite staff. It is very convenient that there is a 24-hour reception !
I recommend this hostel❤️",10,May 2024,"June 9, 2024",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
"Great location, great rooms, not so great bathroom situation","No drinking water. No private bathrooms either. Bathrooms weren't super clean all the time, at least not as clean as the rooms were.",Banger of a location. Gran via is the city centre and EVERYTHING the city has to offer is at a walking distance. Great bunch of restaurant options nearby too,9.0,June 2024,"June 9, 2024",Bed in 4-Bed Mixed Dormitory Room,2,Group,8.5
It is a very convenient location with a cheaper stay in central Madrid.,"Sinks are always dirty in shared bathrooms. The shower must be kept pressing, which is inconvenient; otherwise, everything is okay.",Good location.,7.0,May 2024,"June 6, 2024",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,8.5
"For a short stay in Madrid, worth it!",,Great location and clean,10,June 2024,"June 4, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Exceptional,,"Lovely and beautiful place. Very friendly and clean. 
Thanks 
I would like to back after ❤️",10,May 2024,"June 3, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Wonderful,The showers system could be improve,"Great location, clean rooms",9.0,May 2024,"June 2, 2024",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Good,,"It's a hostel, too many young people, the staff, and the other customers were very active and happy, it was a new experience for my mom, who is 79 years old. It was her first time in a hostel alone, and she said she liked the atmosphere but was more suited to young people. Everyone there would help her with the things she didn't know. It was a good stay, she said.",10,May 2024,"May 30, 2024",Bed in 4-Bed Female Dormitory Room,2,Solo traveler,8.5
Great value and location,The lounge kitchen area is very congested and hot they could do a better job and the hot water in the showers takes a while,Some of the rooms are really nice especially the exterior rooms so I stayed in an 8/female room had double bed privacy curtain room had street view it was great,7.0,May 2024,"May 30, 2024",Single Bed in Female Dormitory Room,3,Solo traveler,8.5
It’s nice place to stay,Everything,Very nice,10,May 2024,"May 28, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Really great location across from,,"I don’t do hostels very often and had a positive experience. The room could have had a place to sit it out a wet towel up to dry, etc. It was a bit sparse. My roommate was fun!",7.0,May 2024,"May 28, 2024",Single Bed in Female Dormitory Room,2,Solo traveler,8.5
Wonderful,my locker made a lot of noise when opening.,"clean, hot water in the shower, great location. super nice stuff. bed was comfortable and the room was cozy and nice weather. very recommend!",9.0,May 2024,"May 27, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Very Good,,"The Roome was so clean, and the reception was 24 hours and they were so nice",8.0,May 2024,"May 26, 2024",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
"Super stay, super location, super staff, super clean - coming back with all my friends…",Nothing,"Concierge open 24 hours, STAFF SUPER, place to relax - hang out; gsuper mattresses - great sleep😴; rest brekky; toilets & showers spotless - walking distance from Plaza Mayor and everywhere really.",10,April 2024,"May 26, 2024",Single Bed in 8-Bed Female Dormitory Room,2,Group,8.5
Very Good,"It was hot but there’s nothing anyone can do about that, unless they have aircon",Fantastic location. Comfy beds with curtains. I was on top bunk and gave more space than the lower bunks. It’s very central so can be noisy at night from the street. It was very clean with a nice chill out area. I would highly recommend this place.,8.0,May 2024,"May 26, 2024",Bed in 10-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Very Good,It's difficult to regulate water in the shower. You need to press the button and it takes some time to make it hot. When it becomes hot it takes some time to make it cold 😁,The staff is very nice and location is very good,8.0,May 2024,"May 25, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Excelencia Room 00,Nada,La sala de estar,10,May 2024,"May 25, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Louis from Australia,"There is no kitchen to cook Your Own food,  no fridge or shelf to store your food or drinks. 
This is the drawback of big hostel, so not convenient for backpackers or those who are on a budget and like to cook their own food. Dining out is expensive in Madrid as well as drinking out. A beer and a tapas can cost up to 10 euros.","Very well located,  big hostel with 133 rooms of 8 dormitories, but room that spacious. 
Many toilets and bathrooms.  
Bed comfortable with blankets. 

Large dining area which but no kitchen no good for backpackers who like cook their own food.",7.0,May 2024,"May 24, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Perfect location,I can see nothing is was really good and we had amazing time in Madrid ♥️,"The location is very very good, in the center and everything is very close.",10,May 2024,"May 22, 2024",Single Bed in 8-Bed Female Dormitory Room,3,Group,8.5
Very Good,No vreakfast,All,8.0,May 2024,"May 22, 2024",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
"Everything was alright, I didn’t like the showers and the toilets. Sinks weren’t so clean and water difficult to adjust",Showers were not comfortable at all,Good value for money,8.0,May 2024,"May 22, 2024",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
"SUPER AWESOME STAY!!! Super clean, friendly staff, excellent facilities",Nothing,Perfect location,10,May 2024,"May 19, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,The location was perfect and the staff were helpful. It was easy to catch the airport express bus from there.,10,May 2024,"May 17, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
We really like the hostel. We came really early and the hostel was fully booked so we couldn’t do an esrly check in but,The air conditioning did not work,It was very clean and the staff was really nice,8.0,May 2024,"May 17, 2024",Budget Double Room,1,Group,8.5
"Excellent location, friendly & helpful staff, clean rooms, able to use dishes and microwave.",Multiple large groups of noisy teenagers with chaperones who allowed them run around and make lots of noise.  Not able to use the kitchen.,Helpful and friendly staff. Nice eating area.  Excellent location.  Walking distance to most attractions. Clean rooms. Comfortable beds.  Ability to use dishes and a microwave.,8.0,April 2024,"May 16, 2024",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
I really really recommend this property. The staff was so kind. And supper clean.,Personally I liked all things about this property but I was missing the mirror in the room. And the sleepers for bathroom. Because for mirrors I have to go again in bathroom. Other things was perfect,It was in Main Street,7.0,May 2024,"May 16, 2024",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Very Good,,"The place was very central, the 

Staff were super friendly and helpful, specifically one girl with a sort of blonde ginger hair, they put me in a 4 bedroom without any additional charges.",8.0,May 2024,"May 15, 2024",Bed in 10-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Good clean and airy room in the center of the attractions.,"There was no fridge for my own food, and their breakfast was not so hot.","The room was clean, spacious and airy. The common/breakfast room was comfortable and had a nice view of Gran Via. Storage space for my bike. Other guests were a mix of young and old.",7.0,May 2024,"May 14, 2024",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Exceptional,The door made a lot of noise when closing,"It is on a centric location so that was super nice, it had a lot of bathrooms and showers",10,May 2024,"May 14, 2024",Bed in 8-Bed Mixed Dormitory Room,7,Solo traveler,8.5
Conventient location and good facilities,The bathroom could have been a bit more hygenic.,Amazing location. The curtains on the bed is a plus for privacy. You also get a padlock and key for the cupboards below the beds which is helpful. There is also a 24-hour check-in which was great as I ended up arriving really late (after 23:00) due to missing a train.,8.0,May 2024,"May 12, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Top hostel in town,,"Great location, friendly staff, comfortable and clean facilities. They provide towel, pillow, blanket and free lock",9.0,April 2024,"May 9, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Wonderful,,"The location is perfect , its a blink to get to anywhere on hour holiday list.
The staff very nice, they make my check in and out easier and fast.
I travel often, and surely be back

Love form bali, indonesia

Tari",9.0,May 2024,"May 8, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,,"Great hostel, perfect location, and sympathetic staff",8.0,May 2024,"May 8, 2024",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Loved it! Really would reccomand. :),n/a,"I really liked the location. The rooms were clean and quiet. The bathrooms as well. The staff was very kind and at disposal. They also have a space for co-working, with a view on Gran Via. 100% would reccomand. :)",10,March 2024,"May 7, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Great value as a older person on a budget,Bathrooms need updating and better hot water,Comfy beds with privacy curtain,10,May 2024,"May 7, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
nothing,toilet its clean but too busy,"location and the room very clean staff was good 

I was stayd 3 night I didnt sleep only during the day I sleep because of too much snooze",8.0,May 2024,"May 7, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Good value and incredible location but with a few issues.,"The shower could have an elevated grill to avoid your feet touch the floor. 
The doors of room could be more silent to avoid the noise of others guests.at night. 
There is no free coffee machine. 
The room air conditioner was not working 
There is no active exaustor to exchange the air on the room, so we need to keep the windows open all night and it is pretty cold in April.","Location, internet, room, staff and infrastructure of place is nice.",9.0,May 2024,"May 5, 2024",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,8.5
