Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
The tired wired traveller found an oasis.,Could have had a bathtub.,The service was beyond....,10,July 2022,"August 1, 2022",Executive Double Room,1,Solo traveler,8.2
"excellent rooms, great location",,The staff was always helpful and friendly. The rooms are big and comfortable,10,July 2022,"August 1, 2022",Executive Double Room,1,Group,8.2
short stay everything ok,everything is ok,breakfast is super good,10,July 2022,"July 25, 2022",Junior Suite,1,Family,8.2
Fair,"The bathroom wasn't clean. The tv didn't work properly. 
And the staff wake me up just to aks unnecessary questions. Besides the waiting for the check in was to long,  only one person at the front desk.",,5.0,July 2022,"July 22, 2022",Junior Suite,1,Solo traveler,8.2
Fair,"Very slow check-in process. Even during late evening I expect more than one person on check-in at an airport hotel. I was waiting for almost an hour, fter a very tiring flight.",Good breakfast,5.0,June 2022,"July 20, 2022",Executive Double Room,1,Solo traveler,8.2
Pleasant,Beds are really small for 2,,6.0,July 2022,"July 16, 2022",Executive Twin Room,1,Family,8.2
Pleasant,"No electric kettle and cups to make coffee or tea in the room. For the 5 star Hotel you would expect having this. Lights by bed did not work, only in hall and bathroom.",Big and clean room. Very nice breakfast. We were upgraded and placed in Habitel Prime.,6.0,July 2022,"July 14, 2022",Executive Double Room,1,Couple,8.2
Perfect for a stay close to the airport,Restaurant food wasn't great,"Great shuttle service, super friendly staff, great location next to the airport, breakfast was good, room is clean, beds are a good size and super comfortable.",10,July 2022,"July 12, 2022",Executive Twin Room,1,Group,8.2
Pleasant,staff service during check in (at habitel s)quite terrible.,food and waiter’s service,6.0,July 2022,"July 12, 2022",Executive Twin Room,3,Family,8.2
If you don't want to wait stay await,"there were long wait lines to check-in. it is a lack of respect with the customer to make you wait that long. after registering, I was going to register my guest 1 hour later, and I still have to wait. i gave up and I went to the room. then the staff call me requesting me to go back to the front desk to register. i refused bc it is a lack of respect with your time. These people don’t care that you are coming tired from a long trip. they don’t give a damn. You have to wait in their minds. It is a total lack of respect for the traveler.","nice property, facilities, and clean",6.0,July 2022,"July 9, 2022",Executive Double Room,1,Couple,8.2
Excellent location and fantastic breakfast,,The breakfast is exceptional! Local cuisine with a nice selection.,10,July 2022,"July 4, 2022",Standard Triple Room,1,Family,8.2
"stayed here overnight recently, waiting for a connecting flight the next day. it was a welcome respite after a long day",,"-very quiet even though right by the airport
-very clean
- great breakfast included in price
- complimentary shuttle runs every 30 minutes to/from airport",10,June 2022,"July 1, 2022",Executive Twin Room,1,Couple,8.2
great location and breakfast. outdated gym,a very outdated gym for a property that is 5star on google and there is no way of changing the temperature in the room. it was very cold at night.,the location is perfect for travelling using the airport and the breakfast selection was fantastic,10,June 2022,"June 30, 2022",Junior Suite,1,Solo traveler,8.2
unresponsive staff and cold room,"the temperature of the room was very low, I could not increase it and when I tried to call reception no one picked up. plus the shuttle was very late and again no one picked up at reception to inform at what time it would indeed come (since it clearly did no come as expected every 30 min..)",the showers were great and overall the room was quite nice,6.0,June 2022,"June 30, 2022",Junior Suite,1,Solo traveler,8.2
Exceptional,breakfast,location,10,June 2022,"June 30, 2022",Standard Triple Room,1,Group,8.2
Exceptional,,All excellent.  I Will come back,10,May 2022,"June 26, 2022",Executive Double Room,1,Couple,8.2
I recommend it,"I didn't like the payment method. For some reason the payment is not available through Booking and I told them and they sent me an email with a link. Then, Colombia's treasure department didn't want to process it. Long story short, it took me about 40 min to pay this.","I loved this hotel. The staff, location, communication, breakfast.",10,June 2022,"June 26, 2022",Executive Double Room,2,Solo traveler,8.2
"food was great, really clean and the staff is so polite and nice.",,"clean, the rooms are spacious and nice.",10,June 2022,"June 25, 2022",Standard Triple Room,1,Family,8.2
Exceptional,N/A,The hotel was clean.  It is very close to the airport.,10,June 2022,"June 22, 2022",Executive Twin Room,1,Couple,8.2
Perfect location for a one night stay before an early next day flight,"I was not asked in which tower I staying, had to tell the person coordinating the transfer. I was not in the list, even though I wrote to the hotel informing my flights details.","It was the best option while I waited for my flight for the next day, very clean, friendly staff, free transfer.",10,June 2022,"June 21, 2022",Executive Double Room,1,Solo traveler,8.2
"very convenient to airport, friendly staff, comfortable room and excellent value",,"great location, comfortable room",10,June 2022,"June 20, 2022",Standard Triple Room,1,Group,8.2
"Given the price, I think the facilities need better maintenance, and the room service is very slow.","From the first time I used the hotel I think services are in decline. This time the remote controller of the TV did not work, the bathrooms are aging and appliances are wearing off with not action by the management. Also, dinner took almost 2 hours to arrive to my room and they had said 40 mins maximum. A usual problem in this hotel is that checking in usually takes at least 30 mins, even for someone like me who has stayed several times. This is inconvenient since many clients like me arrive very tired after long trips.","I've stayed in the hotel several times before, and breakfast is always a highlight.",4.0,June 2022,"June 17, 2022",Executive Twin Room,1,Solo traveler,8.2
Exceptional,,the room was clean and near the airport with hotel shuttle,10,May 2022,"June 9, 2022",Executive Twin Room,1,Family,8.2
Exceptional,,Excelente opcion en Bogota,10,June 2022,"June 7, 2022",Executive Double Room,1,Couple,8.2
Wonderful time!,,"First time in Colombia, and I loved it! All the staff were amiable and helpful. When we needed something, they were there to solve our doubts.",10,May 2022,"May 30, 2022",Executive Twin Room,1,Couple,8.2
Exceptional,,"compare to the price is very good, above our expectations",10,May 2022,"May 30, 2022",Junior Suite,1,Couple,8.2
Loved the location and twin bedroom. Bathroom was great. Everything was very clean.,"There were no water bottles in our room when we got there. Also, there was only one towel which was easily resolved of course.",Shuttle service was great. Location is perfect if you need to stay close to the airport. They kindly provide a breakfast box if your flight is before 6am.,10,May 2022,"May 25, 2022",Executive Twin Room,1,Group,8.2
rude staff in good-looking hotel,"in my experience, most staff members (not all) were unhelpful and very rude.","good breakfast, nice place, comfortable.",1.0,May 2022,"May 9, 2022",Junior Suite,1,Couple,8.2
Exceptional,They need to advice the guest how the room features work,Everything from the venue to the room are great,10,April 2022,"May 3, 2022",Executive Double Room,4,Couple,8.2
Great service and location,,"Very close to the airport, free shuttle and great service specially at breakfast.",10,April 2022,"April 28, 2022",Executive Double Room,1,Solo traveler,8.2
Exceptional,the phone in my room wasn’t working.,"everything was so clean and the staff super friendly and welcoming, the breakfast was also amazing",10,April 2022,"April 27, 2022",Executive Twin Room,6,Solo traveler,8.2
great,,everything was great,10,April 2022,"April 26, 2022",Executive Twin Room,1,Couple,8.2
all great and exactly what we needed,,it was close to the airport and that is what we needed,10,February 2022,"April 25, 2022",Junior Suite,1,Couple,8.2
Excellent,Nothing,I went off early in the morning,10,April 2022,"April 24, 2022",Executive Double Room,1,Solo traveler,8.2
Great for a late flight in or early flight out,n/a,comfortable,10,April 2022,"April 19, 2022",Executive Double Room,1,Couple,8.2
"Modern, Clean, Staff, Restaurant, location, love it",,"Excellent, Modern, Clean, Staff, Restaurant, location",10,April 2022,"April 18, 2022",Executive Double Room,2,Couple,8.2
