Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Perfect hotel on a budget!,"Having a kettle in the room would have been nice but given this is more of a budget hotel, I do understand.","The bed in the room was very comfortable and the A/C was great too! Breakfast had a decent selection and gave you a good start to the day. The hotel is quite close to the airport and close to the city centre too. It was a 20 min walk to Mq. De Pombal square and around 35 min to Restauradores. The staff were lovely, kind and very helpful!",8.0,September 2022,"October 1, 2022",Standard Double Room,6,Family,8
Very Good,it is old,it is relatively close to the airport,8.0,September 2022,"September 29, 2022",Standard Double Room,1,Couple,8
"Overall nice and comfortable stay, close to the metro line.","- Quite loud outside (planes landing at the airport nearby), but you can close the window and use the AC
- No fridge or safe in room
- Neighbourhood not great for walks (mostly hotels and tall buildings)
- Room cards not working from time to time (need to slide the card a few times to open)
- Breakfasts could use some hot meals","+ Very friendly staff
+ Easy check-in/check-out
+ Reasonably close to the metro line
+ 24/7 bar with basic food available
+ Option to store luggage after check-out
+ Clean room, comfortable bed
+ Working AC",7.0,September 2022,"September 29, 2022",Standard Double Room,4,Couple,8
Wonderful,,pretty good ibis,9.0,September 2022,"September 29, 2022",Standard Double Room,2,Group,8
Good,Breakfast,Price,7.0,September 2022,"September 26, 2022",Standard Double Room,3,Solo traveler,8
It was ok. I liked the location of the Hotel which was close to the Metro station.,"You hear the airplanes every 3 minutes as if they are in your room. So, it is loud. Bring your earplugs with you. Since it is a big hotel, there are lots of guests who do not know how to behave in a hotel. You can hear door slamming and laughter on the corridor of the Hotel.","We liked the location of the Hotel. It is very close to the Metro station Praha de Espana. The room was very clean. Our check-in and check-out were also very quick. The staff is helpful and professional. Breakfast was ok, however, the coffee offered in the breakfast room is terrible.",7.0,September 2022,"September 23, 2022",Standard Double Room,4,Couple,8
Good,room is very small,"friendly staff, location, reception",7.0,September 2022,"September 20, 2022",Standard Double Room,1,Solo traveler,8
Very Good,"The shampoo bottle was empty, pillows not very comfortable.","It was good for one night stay, simple and clean.  Very friendly reception guy, gave some good tips for the upcoming road trip.",8.0,September 2022,"September 14, 2022",Standard Double Room,1,Couple,8
Very Good,"Breakfast is the same through all week, need to change options each second day 😊","Location very nice
Staff so friendly
Very clean",8.0,September 2022,"September 13, 2022",Standard Double Room,7,Family,8
Very Good,bad mattress and poor breakfast options,clean hotel and a helpful staff,8.0,August 2022,"September 13, 2022",Standard Twin Room,2,Family,8
great stay,location. the area was pretty isolated. street of hotels and offices but it was very close to the metro that takes you directly to the city center in lile 20 mins.,everything was great,7.0,August 2022,"September 2, 2022",Standard Double Room,4,Solo traveler,8
Close to the airport,"One can say that the airplanes are noisy, but actually the windows could block their noise. However, we could easily hear the noise from the corridor.
Rooms were a bit old, but with new bathrooms.","Well located if you need to reach the airport quickly.
Nice staff, very polite and quick.
Not difficult to reach the hotel from metro as well.",8.0,August 2022,"August 31, 2022",Standard Double Room,2,Family,8
Good,Room was quite small for three people.,Good for a stopover stay,7.0,August 2022,"August 18, 2022",Double Room with Extra Bed,1,Family,8
Comfy stay with good breakfast and nice view from the room.,Room AC did not function properly as well as the bathroom shower area got filled with water. We complained to the hotel staff and they got it repaired it.,"1) Room had enough space for 2 persons.
2) Room that we got was on the upper floor so got a nice view from the windows. Could see the departure and arrival of planes as well as got a view of the bridge ""Aqueduto das Águas Livres"".
3) Breakfast menu was okay. Had all required options that ibis generally offers.",7.0,August 2022,"August 17, 2022",Standard Double Room,5,Family,8
"Excellent breakfast and staff, close to airport","Although the windows were thick, we heard every plane take off and landing, which was quite often. Sadly, the room didn't have a refridgerator and the water in bathroom wasn't that cold, so we had to buy new cold water every day.","Breakfast was excellent, staff was very kind and approachable. Bathroom was spacious and we got clean towels every day.",7.0,August 2022,"August 16, 2022",Standard Double Room,4,Couple,8
Wonderful,"Maybe location is off center, but in 10 mins you are on metro or bus station.","Hotel is okay, value for money. New towels every day, breakfast is also okay.",9.0,July 2022,"August 16, 2022",Standard Double Room,3,Couple,8
Wonderful,,"The best breakfast I have ever had
Nice and quiet room",9.0,July 2022,"August 15, 2022",Standard Double Room,1,Couple,8
Very Good,dark room,"clean room, good breakfast, close to metro station",8.0,July 2022,"August 13, 2022",Standard Double Room,3,Couple,8
Comfortable hotel but difficult check-in process,"1) The check-in process was a mess. We first were given a room key that did not work. Then, we were given a room key for a room that wasn't ours. Finally, we were given a room key to a completely different room (that ended being the correct room)","1) Friendly staff
2) Comfortable room
3) Good location",7.0,August 2022,"August 13, 2022",Standard Double Room,1,Couple,8
Very Good,,":) very good breakfast
clean room, close to metro station, close to airport",8.0,July 2022,"August 13, 2022",Standard Double Room,2,Couple,8
Very Good,Lack of sockets / USB port for phone charging,"Great breakfast 
Proximity to bus station for our onward journey 
Metro nearby also for commute into the city",8.0,August 2022,"August 12, 2022",Standard Double Room,1,Couple,8
About the only positive thing on this day.  A very nice and lucky choice.,,"I was very happy to stay here at short notice because I, like many others, had flight canceled.  Staff were very nice, the room was a good size, and well stocked.  Everything was very clean and the breakfast was quite good and varied.  I loved that it was very near to the Gulbekian Museum, which is a treasure.  Just a short ride to airport.",9.0,July 2022,"August 11, 2022",Standard Double Room,2,Solo traveler,8
Recommended,Nothing to flag!,Very comfortable bed and linnens,9.0,August 2022,"August 7, 2022",Standard Double Room,1,Couple,8
"Solid value, solid location, solid price",,"Very solid, not too many frills hotel experience with efficient check in and 24/7 reception. Incredibly easy for a traveler of any kind.",9.0,July 2022,"July 31, 2022",Standard Double Room,6,Solo traveler,8
Very Good,"Small beds, the room was a squeeze for 2 people","Clean, friendly and helpful staff",8.0,July 2022,"July 29, 2022",Standard Twin Room,4,Group,8
Very Good,,Was everything very good,8.0,July 2022,"July 28, 2022",Standard Double Room,1,Couple,8
Very Good,"Did not have a small refrigerator. It is really needed for summer, especially after walking in a hot summer day and you return to room and do not have some cold drinks.","The location, the room",8.0,July 2022,"July 27, 2022",Standard Double Room,5,Couple,8
Nixe hotel laocston for fly stopover.,,Very gott brekfast table.,8.0,July 2022,"July 26, 2022",Standard Double Room,1,Family,8
ok but not more,"staff gave me wrong information about a beach I asked her of, so we drove like 50 min with the Uber and then couldn’t access.

second, they put my credit card on hold for drinks and food and every time the person on the bar asks it’s not registered I need to Pay now. if this is the case just sax it in the beginning that I always need to pay directly",,7.0,July 2022,"July 25, 2022",Standard Double Room,4,Couple,8
Wonderful,the room was a little tight,clean and comfortable,9.0,July 2022,"July 22, 2022",Double Room with Extra Bed,2,Family,8
Good,"The hotel is not far from the metro station, however there's a set of stairs you need to climb if you want to cut the distance which is not very comfortable.",,7.0,July 2022,"July 20, 2022",Standard Twin Room,2,Family,8
Good,"Considering IBIS standard, nothing.","Its nice and clean hotel with minimum requirement you may need for a business trip including shower, bed and silent room. There is no toiletries or any facility available in the room.
The free car parking in front of the hotel is a big plus point",7.0,May 2022,"July 18, 2022",Standard Twin Room,6,Solo traveler,8
