Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
"Very central, old-fashioned hotel with a bit dated rooms.","The mattress was a bit too warm for my taste, but well...that's a matter of taste. The bathroom sliding door was stuck and thus I had to leave the door open while being in the bathroom. Not unbearable as I was traveling alone, but would be a no-go if sharing the room with someone and definitely nothing that should happen in a 4-star hotel.","Name is what you get: A very central Hotel in the heart of Innsbruck, just a short walk away from the railway station. The hotel provides 24h-reception with friendly staff and big enough rooms. The room itself was a bit dated, but more than ok for a 2 nights business trip - it had everything I needed, bathroom was in good shape and came with a rain shower and free amenities. The location makes it easy to get to places very fast.
I was greeted very friendly upon arrival and ""upgraded"" to a room for 3.  Also was allowed to leave my suitcase in a locked baggage room for half a day after checking out. Check-out also came with a free bottle of mineral water ""for the trip"".",7.0,October 2023,"October 15, 2023",Standard Double Room,2,Solo traveler,8.1
Very Good,Rather old place,Breakfast was very good,8.0,September 2023,"October 9, 2023",Standard Double Room,1,Couple,8.1
Night in Innsbruck,Nothing,"The hotel was quiet, so I was able to get a good night's sleep. The breakfast was good with a decent choice, including bacon and scrambled eggs. It was only a 10-minute walk from the station, which was good. WiFi wasn't great, though, so make sure your data is capable of supporting Internet access. Nice touch when I left - the receptionist gave me a bottle of water, which was great and well appreciated. You get a room key here - no cards.",8.0,October 2023,"October 6, 2023",Standard Double Room,1,Solo traveler,8.1
Good place,Spacious room,Centrally located,9.0,October 2023,"October 4, 2023",Standard Double Room,2,Couple,8.1
"Good  , recommend",No coffee,"Good location , nice staffs , reasonable price",8.0,September 2023,"September 20, 2023",Standard Double Room,2,Group,8.1
Not glamorous but great location and quiet,,"While the room is not glamorous, the location is great and it was quiet. The price was a good value.",7.0,September 2023,"September 20, 2023",Standard Double Room,1,Solo traveler,8.1
Wonderful,Blackout curtains needed against the heat and light of south / west facing rooms in summer,"Helpful staff, grand setting for breakfast, handy for the sights of Innsbruck",9.0,September 2023,"September 19, 2023",Standard Double Room,3,Couple,8.1
Good,No AC,The location,7.0,September 2023,"September 17, 2023",Standard Double Room,1,Couple,8.1
Good,No air conditioning,Good location,7.0,July 2023,"September 16, 2023",Standard Double Room,3,Group,8.1
Very good hotel,No,"Large hotel very luxury, walk few minutes from the train station. The breakfast is very good, large dinning room. The door key is very heavy and special.",9.0,August 2023,"September 12, 2023",Standard Twin Room,1,Couple,8.1
A place I'd love to visit again,Instructions on accessing the car park,With  special diet the breakfast for me was amazing. Loved it!,9.0,August 2023,"September 8, 2023",Standard Double Room,1,Couple,8.1
Good hotel near the old town.,,"Very close to the main attractions, shops and restaurants. 
The staff was very kind. Good breakfast.",8.0,September 2023,"September 8, 2023",Standard Double Room,1,Solo traveler,8.1
Wonderful,"The parking location is not easy to find. Even the address is Wilhelm-Greil-straße 10, but the real entrance is on the way to the Exit of Garage Zentral. 
Unfortunately, I spent almost half an hour to figure the real entrance.
So I wonder it is better to have picture instruction in the hotel description.","The location is the perfect! In the center of Innsbruck, it is just next to the main street - maria theresien straße
The reception people are so friendly and nice, especially Ms. Melissa. Because we only have limited timing in Innsbruck, she is so kind to explain the travel guides to help us get perfect experience in Innsbruck!",9.0,August 2023,"September 4, 2023",Standard Triple Room,1,Family,8.1
Good,,"rooms were nice, 
the breakfast not impressive, not with substainable product, lovelessly prepared, the service stressed",7.0,September 2023,"September 3, 2023",Superior Single Room,2,Group,8.1
Very Good,The room is essential. The lack of a proper cooling system (apart for a noisy portable fan) is detrimental when the summer peaks at 35/36 degrees.,"Nice building in a great location, between the train station and the main central road of the small town. The lobby is huge and the 24h service is great.",8.0,August 2023,"August 25, 2023",Standard Double Room,2,Couple,8.1
Very Good,,The property is located in the heart of Innsbruck and everything is minutes walk from the hotel.,8.0,August 2023,"August 20, 2023",Standard Double Room,2,Couple,8.1
Centrally located,"Rude reception staff (male) … we were great by the phrase “nothing is free in Innsbruck” upon our arrival when enquiring about parking. 

Room doors open outwards onto the corridor … be careful","Very central, close to many restaurants and bars. Breakfast was great and the room comfy.",8.0,August 2023,"August 16, 2023",Standard Double Room,1,Couple,8.1
Perfect for a short break in Innsbruck.,We didn’t have breakfast as it seemed quite expensive (19 euro each),Excellent location and good sized rooms.,8.0,August 2023,"August 15, 2023",Standard Triple Room,1,Family,8.1
Good,"The staff were somewhat curt. Not unfriendly, but just a bit as if dealing with you was a chore.","We were upgraded to a larger room, which was very nice. The breakfast was also very nice.",7.0,August 2023,"August 15, 2023",Standard Triple Room,2,Family,8.1
Can be better,A bit noisy for a backside room and missing tea/coffee maker,Great location with everything to visit close by.,8.0,August 2023,"August 12, 2023",Standard Double Room,2,Couple,8.1
Perfect location. Horrible WIFI and crazy hot rooms.,"WIFI would work for ten seconds, then off line you were. Horrible!!!",The location was perfect. The hotel was very hot. Especially in the hallway. Room was very hot. The WIFI was horrible. I mean a different level of bad. The staff was friendly.,7.0,August 2023,"August 9, 2023",Standard Double Room,5,Family,8.1
Very Good,The oldest and best cafe in Innsbruck was closed all Sunday!,It was 2 nights (one with good breakfast).  Good restaurant opposite.  V Good reception mezzanine.,8.0,July 2023,"August 9, 2023",Standard Double Room,1,Couple,8.1
Good,The room was very small.,The location was perfect.,7.0,July 2023,"August 7, 2023",Standard Double Room,1,Family,8.1
Great location and good value,"There is no air conditioning and we stayed in July so the room was very hot. The staff supplied us with a fan. There is lots of building work going on during the day around the hotel, which, when we opened the window for fresh air was quite noisy. Again, we didn't spend too much time in the room so not a huge problem.","The location is great. Just outside of the centre so walking distance to everything. The staff of the front desk were really friendly and remembered our names going in and out of the hotel. I booked parking in advance at a reduced rate in the hotel's car park which was really convenient too. The room was clean, if not a little dated, but we didn't spend much time in it so it wasn't a problem for us. We asked for rooms next door to each other and we got that which was a huge relief, when you have your kids with you.",8.0,July 2023,"August 4, 2023",Standard Twin Room,3,Family,8.1
Wonderful,Window view of room is to roof or space of adjacent block.,Flexibility with timing. We appreciate the understanding and polite consideration of the staff in handling our requests. Thank you!,9.0,July 2023,"August 2, 2023",Standard Double Room,1,Group,8.1
Good,They asked for extra 8 euros for 6 person s in 3 room as they said it is taxis. Although I the price on booking.com was with taxis,Near city center and near train station,7.0,July 2023,"August 2, 2023",Standard Double Room,1,Family,8.1
Extremely Helpful Staff,"No air conditioning in rooms, just a fan and the rooms become stifling when it hot. I'd sure it would be cozy in winter.","The Hotel Lobby is beautiful and lovely and cool on a hot day. The staff are very friendly and helpful. It centrally located so it is easy to get to restaurants and cafes. We went during the summer, so not there for the skiing, but can see that the Hotel is really more geared for that season.",7.0,June 2023,"July 29, 2023",Standard Twin Room,2,Family,8.1
Good,"I am used to being able to make tea and coffee in my room.  However, when I asked I was provided with a jug.","The location was excellent.  The room was a good design.  I appreciated the fan and the ability to open the window.  When I realised I could not make a tea in the room, I asked reception where I could get boiled water and I was provided with a kettle.  The shower and soaps were lovely.
I did enjoy the infrared sauna.",7.0,July 2023,"July 28, 2023",Standard Twin Room,2,Solo traveler,8.1
